esco_skill_id,esco_skill_label,onet_element_id,onet_element_name,onet_element_type,similarity,rank,confident
esco_1159,organise training,2.B.5.d,Management of Personnel Resources,skill,0.580470860004425,1,True
esco_1159,organise training,2.C.1.a,Administration and Management,knowledge,0.5172354578971863,2,True
esco_1159,organise training,2.C.6,Education and Training,knowledge,0.48117882013320923,3,True
esco_1160,clean equipment,2.B.3.j,Equipment Maintenance,skill,0.6001976728439331,1,True
esco_1160,clean equipment,2.B.3.c,Equipment Selection,skill,0.46518266201019287,2,True
esco_1160,clean equipment,2.B.3.l,Repairing,skill,0.41107144951820374,3,False
esco_1161,operate hydraulic jack lift,2.B.3.h,Operation and Control,skill,0.3575590252876282,1,False
esco_1161,operate hydraulic jack lift,2.C.3.e,Mechanical,knowledge,0.3393433094024658,2,False
esco_1161,operate hydraulic jack lift,2.B.3.c,Equipment Selection,skill,0.33865123987197876,3,False
esco_1162,manage resources,2.B.5.d,Management of Personnel Resources,skill,0.6403952836990356,1,True
esco_1162,manage resources,2.B.5.c,Management of Material Resources,skill,0.5747634768486023,2,True
esco_1162,manage resources,2.C.1.a,Administration and Management,knowledge,0.5323795676231384,3,True
esco_1163,use shaping machinery,2.B.3.c,Equipment Selection,skill,0.5582534074783325,1,True
esco_1163,use shaping machinery,2.B.3.j,Equipment Maintenance,skill,0.49001678824424744,2,True
esco_1163,use shaping machinery,2.B.3.l,Repairing,skill,0.4626738429069519,3,True
esco_1164,execute software tests,2.B.3.e,Programming,skill,0.41867077350616455,1,False
esco_1164,execute software tests,2.B.3.j,Equipment Maintenance,skill,0.3979552686214447,2,False
esco_1164,execute software tests,2.B.3.a,Operations Analysis,skill,0.37416979670524597,3,False
esco_1165,taking a proactive approach,2.B.1.f,Service Orientation,skill,0.454292893409729,1,True
esco_1165,taking a proactive approach,2.A.2.b,Active Learning,skill,0.41655412316322327,2,False
esco_1165,taking a proactive approach,2.B.4.e,Judgment and Decision Making,skill,0.37210527062416077,3,False
esco_1166,write work-related reports,2.A.1.d,Speaking,skill,0.47771358489990234,1,True
esco_1166,write work-related reports,2.B.5.d,Management of Personnel Resources,skill,0.4701008200645447,2,True
esco_1166,write work-related reports,2.A.1.c,Writing,skill,0.46515077352523804,3,True
esco_1167,monitor system performance,2.B.3.g,Operations Monitoring,skill,0.5544124841690063,1,True
esco_1167,monitor system performance,2.A.2.d,Monitoring,skill,0.533728301525116,2,True
esco_1167,monitor system performance,2.B.3.k,Troubleshooting,skill,0.4830472469329834,3,True
esco_1168,meet deadlines,2.B.5.a,Time Management,skill,0.6899490356445312,1,True
esco_1168,meet deadlines,2.B.5.d,Management of Personnel Resources,skill,0.4854182302951813,2,True
esco_1168,meet deadlines,2.B.5.b,Management of Financial Resources,skill,0.3952406346797943,3,False
esco_1169,working with others,2.B.5.d,Management of Personnel Resources,skill,0.49236780405044556,1,True
esco_1169,working with others,2.B.1.e,Instructing,skill,0.4830617308616638,2,True
esco_1169,working with others,2.A.1.d,Speaking,skill,0.4666953980922699,3,True
esco_1170,writing techniques,2.A.1.c,Writing,skill,0.5912730097770691,1,True
esco_1170,writing techniques,2.B.3.e,Programming,skill,0.5310983657836914,2,True
esco_1170,writing techniques,1.A.1.a.4,Written Expression,ability,0.4333929121494293,3,False
esco_1171,monitor equipment condition,2.B.3.g,Operations Monitoring,skill,0.6529017686843872,1,True
esco_1171,monitor equipment condition,2.B.3.j,Equipment Maintenance,skill,0.6088452935218811,2,True
esco_1171,monitor equipment condition,2.B.3.c,Equipment Selection,skill,0.4903378188610077,3,True
esco_1172,develop architectural plans,2.C.3.c,Design,knowledge,0.5322263240814209,1,True
esco_1172,develop architectural plans,2.B.3.a,Operations Analysis,skill,0.46196916699409485,2,True
esco_1172,develop architectural plans,2.C.3.d,Building and Construction,knowledge,0.4557134509086609,3,True
esco_1173,manage contracts,2.B.1.d,Negotiation,skill,0.4804987907409668,1,True
esco_1173,manage contracts,2.B.5.b,Management of Financial Resources,skill,0.4112497866153717,2,False
esco_1173,manage contracts,2.B.2.i,Complex Problem Solving,skill,0.3615831434726715,3,False
esco_1174,apply digital mapping,2.C.3.a,Computers and Electronics,knowledge,0.3979596793651581,1,False
esco_1174,apply digital mapping,2.B.3.e,Programming,skill,0.35339075326919556,2,False
esco_1174,apply digital mapping,2.A.1.e,Mathematics,skill,0.335661381483078,3,False
esco_1175,allocating and controlling resources,2.B.5.d,Management of Personnel Resources,skill,0.6129647493362427,1,True
esco_1175,allocating and controlling resources,2.B.5.b,Management of Financial Resources,skill,0.5706430673599243,2,True
esco_1175,allocating and controlling resources,2.B.5.c,Management of Material Resources,skill,0.5321969389915466,3,True
esco_1176,monitor workload,2.A.2.d,Monitoring,skill,0.480508416891098,1,True
esco_1176,monitor workload,2.B.3.g,Operations Monitoring,skill,0.4709315896034241,2,True
esco_1176,monitor workload,2.B.5.a,Time Management,skill,0.36414146423339844,3,False
esco_1177,administer appointments,2.B.5.d,Management of Personnel Resources,skill,0.5562460422515869,1,True
esco_1177,administer appointments,2.B.5.a,Time Management,skill,0.5342360138893127,2,True
esco_1177,administer appointments,2.C.1.b,Administrative,knowledge,0.5334309935569763,3,True
esco_1178,design lighting,2.B.3.a,Operations Analysis,skill,0.3264378309249878,1,False
esco_1178,design lighting,2.C.3.c,Design,knowledge,0.3180578649044037,2,False
esco_1178,design lighting,2.A.1.d,Speaking,skill,0.3123939633369446,3,False
esco_1179,review unpublished articles,1.A.1.a.2,Written Comprehension,ability,0.35752350091934204,1,False
esco_1179,review unpublished articles,2.A.2.b,Active Learning,skill,0.3134160041809082,2,False
esco_1179,review unpublished articles,1.A.1.a.4,Written Expression,ability,0.277799516916275,3,False
esco_1180,information categorisation,2.C.9.b,Communications and Media,knowledge,0.43431955575942993,1,False
esco_1180,information categorisation,2.C.4.f,Sociology and Anthropology,knowledge,0.42729419469833374,2,False
esco_1180,information categorisation,2.C.9.a,Telecommunications,knowledge,0.3360402584075928,3,False
esco_1181,web based collaborative platforms,2.A.1.d,Speaking,skill,0.344443678855896,1,False
esco_1181,web based collaborative platforms,2.B.3.e,Programming,skill,0.3242463171482086,2,False
esco_1181,web based collaborative platforms,2.B.2.i,Complex Problem Solving,skill,0.3185201585292816,3,False
esco_1182,forensic intelligence,2.A.1.f,Science,skill,0.3186759948730469,1,False
esco_1182,forensic intelligence,2.C.7.d,History and Archeology,knowledge,0.30049097537994385,2,False
esco_1182,forensic intelligence,2.C.5.a,Medicine and Dentistry,knowledge,0.29862838983535767,3,False
esco_1183,manage processes,2.B.5.d,Management of Personnel Resources,skill,0.5707628726959229,1,True
esco_1183,manage processes,2.C.1.a,Administration and Management,knowledge,0.5091433525085449,2,True
esco_1183,manage processes,2.C.1.f,Personnel and Human Resources,knowledge,0.46010056138038635,3,True
esco_1184,write technical reports,2.A.1.c,Writing,skill,0.4730759263038635,1,True
esco_1184,write technical reports,2.B.3.e,Programming,skill,0.42914652824401855,2,False
esco_1184,write technical reports,2.A.1.d,Speaking,skill,0.427834153175354,3,False
esco_1185,support social service users to live at home,2.B.1.f,Service Orientation,skill,0.5040706396102905,1,True
esco_1185,support social service users to live at home,2.A.1.d,Speaking,skill,0.31889644265174866,2,False
esco_1185,support social service users to live at home,2.B.5.a,Time Management,skill,0.3010060787200928,3,False
esco_1186,inspect industrial equipment,2.B.3.j,Equipment Maintenance,skill,0.6032924056053162,1,True
esco_1186,inspect industrial equipment,2.B.3.c,Equipment Selection,skill,0.5818176865577698,2,True
esco_1186,inspect industrial equipment,2.B.3.g,Operations Monitoring,skill,0.5413459539413452,3,True
esco_1187,strategic planning,2.C.1.a,Administration and Management,knowledge,0.547705888748169,1,True
esco_1187,strategic planning,2.B.5.b,Management of Financial Resources,skill,0.4593811631202698,2,True
esco_1187,strategic planning,2.B.3.a,Operations Analysis,skill,0.44058704376220703,3,False
esco_1188,reproductive health,2.C.4.f,Sociology and Anthropology,knowledge,0.23865652084350586,1,False
esco_1188,reproductive health,2.B.1.f,Service Orientation,skill,0.19853512942790985,2,False
esco_1188,reproductive health,2.C.5.b,Therapy and Counseling,knowledge,0.19089078903198242,3,False
esco_1189,collaborate with engineers,2.C.3.b,Engineering and Technology,knowledge,0.47388288378715515,1,True
esco_1189,collaborate with engineers,2.B.3.a,Operations Analysis,skill,0.4246293306350708,2,False
esco_1189,collaborate with engineers,2.C.3.c,Design,knowledge,0.42325133085250854,3,False
esco_1190,interrogate individuals,2.A.1.d,Speaking,skill,0.5240029096603394,1,True
esco_1190,interrogate individuals,1.A.1.a.1,Oral Comprehension,ability,0.43691298365592957,2,False
esco_1190,interrogate individuals,1.A.4.b.4,Speech Recognition,ability,0.43372058868408203,3,False
esco_1191,ICT project management,2.B.5.b,Management of Financial Resources,skill,0.47132205963134766,1,True
esco_1191,ICT project management,2.B.5.c,Management of Material Resources,skill,0.39585694670677185,2,False
esco_1191,ICT project management,2.B.2.i,Complex Problem Solving,skill,0.39331668615341187,3,False
esco_1192,domestic heating systems,2.B.3.d,Installation,skill,0.2967592179775238,1,False
esco_1192,domestic heating systems,2.B.3.j,Equipment Maintenance,skill,0.2517779767513275,2,False
esco_1192,domestic heating systems,2.B.3.b,Technology Design,skill,0.24534901976585388,3,False
esco_1193,implement strategic management,2.C.1.a,Administration and Management,knowledge,0.5333858728408813,1,True
esco_1193,implement strategic management,2.B.5.d,Management of Personnel Resources,skill,0.44070082902908325,2,False
esco_1193,implement strategic management,2.B.3.a,Operations Analysis,skill,0.4091870188713074,3,False
esco_1194,manage logistics,2.B.5.d,Management of Personnel Resources,skill,0.508134126663208,1,True
esco_1194,manage logistics,2.C.1.a,Administration and Management,knowledge,0.4947589635848999,2,True
esco_1194,manage logistics,2.B.5.c,Management of Material Resources,skill,0.4643569588661194,3,True
esco_1195,advise on provision of social services,2.B.1.f,Service Orientation,skill,0.5005366802215576,1,True
esco_1195,advise on provision of social services,2.B.5.d,Management of Personnel Resources,skill,0.3929571509361267,2,False
esco_1195,advise on provision of social services,2.A.1.d,Speaking,skill,0.3832627534866333,3,False
esco_1196,public health,2.C.4.f,Sociology and Anthropology,knowledge,0.3571557402610779,1,False
esco_1196,public health,2.B.1.f,Service Orientation,skill,0.337102472782135,2,False
esco_1196,public health,2.C.5.a,Medicine and Dentistry,knowledge,0.32937055826187134,3,False
esco_1197,supervise crew,2.B.5.d,Management of Personnel Resources,skill,0.5678409934043884,1,True
esco_1197,supervise crew,2.C.1.f,Personnel and Human Resources,knowledge,0.5055551528930664,2,True
esco_1197,supervise crew,2.B.1.e,Instructing,skill,0.4689597189426422,3,True
esco_1198,assess risks and implications of a design,2.B.3.a,Operations Analysis,skill,0.515700101852417,1,True
esco_1198,assess risks and implications of a design,2.B.2.i,Complex Problem Solving,skill,0.5106544494628906,2,True
esco_1198,assess risks and implications of a design,2.C.3.c,Design,knowledge,0.4660327434539795,3,True
esco_1199,identify process improvements,2.B.5.d,Management of Personnel Resources,skill,0.5328289270401001,1,True
esco_1199,identify process improvements,2.A.2.d,Monitoring,skill,0.43528181314468384,2,False
esco_1199,identify process improvements,2.C.2.a,Production and Processing,knowledge,0.4231438636779785,3,False
esco_1200,speech techniques,2.A.1.d,Speaking,skill,0.5409562587738037,1,True
esco_1200,speech techniques,1.A.4.b.4,Speech Recognition,ability,0.5197914242744446,2,True
esco_1200,speech techniques,1.A.4.b.5,Speech Clarity,ability,0.44024747610092163,3,False
esco_1201,verify qualifications of water transport crew,2.C.1.f,Personnel and Human Resources,knowledge,0.4376528859138489,1,False
esco_1201,verify qualifications of water transport crew,2.B.5.d,Management of Personnel Resources,skill,0.3804893493652344,2,False
esco_1201,verify qualifications of water transport crew,2.C.6,Education and Training,knowledge,0.3522249758243561,3,False
esco_1202,"documenting technical designs, procedures, problems or activities",2.C.3.c,Design,knowledge,0.5154470205307007,1,True
esco_1202,"documenting technical designs, procedures, problems or activities",2.B.3.e,Programming,skill,0.44821247458457947,2,False
esco_1202,"documenting technical designs, procedures, problems or activities",2.B.3.b,Technology Design,skill,0.4395090937614441,3,False
esco_1203,environmental management standards,2.B.3.j,Equipment Maintenance,skill,0.41049113869667053,1,False
esco_1203,environmental management standards,2.B.5.c,Management of Material Resources,skill,0.40310022234916687,2,False
esco_1203,environmental management standards,2.B.3.c,Equipment Selection,skill,0.36132317781448364,3,False
esco_1204,electronics,2.C.3.a,Computers and Electronics,knowledge,0.5301171541213989,1,True
esco_1204,electronics,2.B.3.d,Installation,skill,0.3617074191570282,2,False
esco_1204,electronics,2.B.3.j,Equipment Maintenance,skill,0.3546791076660156,3,False
esco_1205,usability engineering,2.B.3.b,Technology Design,skill,0.4796631336212158,1,True
esco_1205,usability engineering,2.B.3.a,Operations Analysis,skill,0.47110944986343384,2,True
esco_1205,usability engineering,2.B.2.i,Complex Problem Solving,skill,0.4343265891075134,3,False
esco_1206,analyse road traffic patterns,2.C.10,Transportation,knowledge,0.3206377625465393,1,False
esco_1206,analyse road traffic patterns,1.A.1.b.4,Deductive Reasoning,ability,0.28762954473495483,2,False
esco_1206,analyse road traffic patterns,1.A.1.e.1,Speed of Closure,ability,0.2865673005580902,3,False
esco_1207,supervise staff,2.B.5.d,Management of Personnel Resources,skill,0.663713276386261,1,True
esco_1207,supervise staff,2.C.1.a,Administration and Management,knowledge,0.5525270700454712,2,True
esco_1207,supervise staff,2.C.1.b,Administrative,knowledge,0.525200605392456,3,True
esco_1208,apply risk management processes,2.B.2.i,Complex Problem Solving,skill,0.45097705721855164,1,True
esco_1208,apply risk management processes,2.B.5.d,Management of Personnel Resources,skill,0.4449487328529358,2,False
esco_1208,apply risk management processes,2.C.1.f,Personnel and Human Resources,knowledge,0.4357343912124634,3,False
esco_1209,resolve conflicts,2.B.1.d,Negotiation,skill,0.6331236958503723,1,True
esco_1209,resolve conflicts,2.B.5.d,Management of Personnel Resources,skill,0.4080143868923187,2,False
esco_1209,resolve conflicts,2.A.2.a,Critical Thinking,skill,0.404298335313797,3,False
esco_1210,Rapid application development,2.B.3.e,Programming,skill,0.45582377910614014,1,True
esco_1210,Rapid application development,2.B.3.b,Technology Design,skill,0.4185960292816162,2,False
esco_1210,Rapid application development,2.C.3.a,Computers and Electronics,knowledge,0.41089385747909546,3,False
esco_1211,analyse the context of an organisation,2.B.4.g,Systems Analysis,skill,0.43500831723213196,1,False
esco_1211,analyse the context of an organisation,2.C.1.a,Administration and Management,knowledge,0.42608222365379333,2,False
esco_1211,analyse the context of an organisation,2.B.3.a,Operations Analysis,skill,0.42261597514152527,3,False
esco_1212,manage car park operations,2.C.1.a,Administration and Management,knowledge,0.49083638191223145,1,True
esco_1212,manage car park operations,2.B.5.d,Management of Personnel Resources,skill,0.48345914483070374,2,True
esco_1212,manage car park operations,2.B.3.j,Equipment Maintenance,skill,0.39155787229537964,3,False
esco_1213,design piers,2.C.3.c,Design,knowledge,0.4387299716472626,1,False
esco_1213,design piers,2.B.3.a,Operations Analysis,skill,0.3781752586364746,2,False
esco_1213,design piers,2.C.3.d,Building and Construction,knowledge,0.3622777462005615,3,False
esco_1214,manage software releases,2.B.5.d,Management of Personnel Resources,skill,0.4175483286380768,1,False
esco_1214,manage software releases,2.C.1.a,Administration and Management,knowledge,0.3714786469936371,2,False
esco_1214,manage software releases,2.C.1.b,Administrative,knowledge,0.35118576884269714,3,False
esco_1215,demonstrate motivation for sales,2.C.1.d,Sales and Marketing,knowledge,0.5637496709823608,1,True
esco_1215,demonstrate motivation for sales,2.B.5.d,Management of Personnel Resources,skill,0.49323001503944397,2,True
esco_1215,demonstrate motivation for sales,2.B.1.f,Service Orientation,skill,0.44883015751838684,3,False
esco_1216,employment law,2.C.1.f,Personnel and Human Resources,knowledge,0.4952316880226135,1,True
esco_1216,employment law,2.B.5.d,Management of Personnel Resources,skill,0.40459635853767395,2,False
esco_1216,employment law,2.C.8.b,Law and Government,knowledge,0.36649638414382935,3,False
esco_1217,data analytics,2.B.3.a,Operations Analysis,skill,0.3918146789073944,1,False
esco_1217,data analytics,2.B.4.g,Systems Analysis,skill,0.3799729347229004,2,False
esco_1217,data analytics,2.B.3.e,Programming,skill,0.370335191488266,3,False
esco_1218,implement safety management systems,2.C.8.a,Public Safety and Security,knowledge,0.49870550632476807,1,True
esco_1218,implement safety management systems,2.B.3.j,Equipment Maintenance,skill,0.430484414100647,2,False
esco_1218,implement safety management systems,2.B.3.h,Operation and Control,skill,0.3964267373085022,3,False
esco_1219,operate GPS systems,2.C.3.a,Computers and Electronics,knowledge,0.36733877658843994,1,False
esco_1219,operate GPS systems,2.B.3.g,Operations Monitoring,skill,0.3350301682949066,2,False
esco_1219,operate GPS systems,2.B.3.e,Programming,skill,0.33234289288520813,3,False
esco_1220,examine the conditions of buildings,2.C.3.d,Building and Construction,knowledge,0.5156673789024353,1,True
esco_1220,examine the conditions of buildings,2.B.3.j,Equipment Maintenance,skill,0.4299524128437042,2,False
esco_1220,examine the conditions of buildings,2.B.5.c,Management of Material Resources,skill,0.38846075534820557,3,False
esco_1221,create designs for pipeline engineering,2.B.3.a,Operations Analysis,skill,0.5287017226219177,1,True
esco_1221,create designs for pipeline engineering,2.C.3.c,Design,knowledge,0.476111501455307,2,True
esco_1221,create designs for pipeline engineering,2.B.3.b,Technology Design,skill,0.39952701330184937,3,False
esco_1222,business process modelling,2.B.3.a,Operations Analysis,skill,0.5283557772636414,1,True
esco_1222,business process modelling,2.B.4.g,Systems Analysis,skill,0.4666580855846405,2,True
esco_1222,business process modelling,2.C.1.a,Administration and Management,knowledge,0.4201046824455261,3,False
esco_1223,use customer relationship management software,2.C.1.e,Customer and Personal Service,knowledge,0.3684070110321045,1,False
esco_1223,use customer relationship management software,2.B.3.a,Operations Analysis,skill,0.33927345275878906,2,False
esco_1223,use customer relationship management software,2.B.3.k,Troubleshooting,skill,0.3134782910346985,3,False
esco_1224,promote the transfer of knowledge,2.B.5.d,Management of Personnel Resources,skill,0.4843977093696594,1,True
esco_1224,promote the transfer of knowledge,2.A.1.d,Speaking,skill,0.47049957513809204,2,True
esco_1224,promote the transfer of knowledge,2.C.6,Education and Training,knowledge,0.4472125172615051,3,False
esco_1225,apply safety management,2.C.8.a,Public Safety and Security,knowledge,0.4740091562271118,1,True
esco_1225,apply safety management,2.B.3.j,Equipment Maintenance,skill,0.4223075807094574,2,False
esco_1225,apply safety management,2.B.3.h,Operation and Control,skill,0.3619338870048523,3,False
esco_1226,business analytics,2.B.3.a,Operations Analysis,skill,0.4475257992744446,1,False
esco_1226,business analytics,2.B.4.g,Systems Analysis,skill,0.42345109581947327,2,False
esco_1226,business analytics,2.C.1.c,Economics and Accounting,knowledge,0.41126877069473267,3,False
esco_1227,develop occupational classification systems,2.C.1.f,Personnel and Human Resources,knowledge,0.4454609751701355,1,False
esco_1227,develop occupational classification systems,2.B.5.d,Management of Personnel Resources,skill,0.4432019889354706,2,False
esco_1227,develop occupational classification systems,2.C.1.b,Administrative,knowledge,0.439850389957428,3,False
esco_1228,analyse transport studies,2.C.10,Transportation,knowledge,0.5615038275718689,1,True
esco_1228,analyse transport studies,2.C.9.a,Telecommunications,knowledge,0.38127779960632324,2,False
esco_1228,analyse transport studies,2.C.3.b,Engineering and Technology,knowledge,0.3537660241127014,3,False
esco_1229,financial analysis,2.C.1.c,Economics and Accounting,knowledge,0.5283536911010742,1,True
esco_1229,financial analysis,2.B.5.b,Management of Financial Resources,skill,0.5026810169219971,2,True
esco_1229,financial analysis,2.C.1.a,Administration and Management,knowledge,0.3595230281352997,3,False
esco_1230,contribute to the safeguarding of children,2.A.1.d,Speaking,skill,0.3942282199859619,1,False
esco_1230,contribute to the safeguarding of children,2.B.1.e,Instructing,skill,0.3652998208999634,2,False
esco_1230,contribute to the safeguarding of children,2.A.1.c,Writing,skill,0.3530471622943878,3,False
esco_1231,healthcare data systems,2.C.5.a,Medicine and Dentistry,knowledge,0.31815218925476074,1,False
esco_1231,healthcare data systems,2.B.4.g,Systems Analysis,skill,0.29701417684555054,2,False
esco_1231,healthcare data systems,2.C.1.f,Personnel and Human Resources,knowledge,0.2695927619934082,3,False
esco_1232,computer equipment,2.C.3.a,Computers and Electronics,knowledge,0.49805694818496704,1,True
esco_1232,computer equipment,2.B.3.j,Equipment Maintenance,skill,0.4744264483451843,2,True
esco_1232,computer equipment,2.B.3.c,Equipment Selection,skill,0.4343636631965637,3,False
esco_1233,specialist nursing care,2.C.5.b,Therapy and Counseling,knowledge,0.33869802951812744,1,False
esco_1233,specialist nursing care,2.B.1.f,Service Orientation,skill,0.31226223707199097,2,False
esco_1233,specialist nursing care,2.C.5.a,Medicine and Dentistry,knowledge,0.29929012060165405,3,False
esco_1234,engage with stakeholders,2.B.1.d,Negotiation,skill,0.44325917959213257,1,False
esco_1234,engage with stakeholders,2.A.1.c,Writing,skill,0.41263526678085327,2,False
esco_1234,engage with stakeholders,2.B.3.a,Operations Analysis,skill,0.4054376184940338,3,False
esco_1235,health education,2.C.6,Education and Training,knowledge,0.551331639289856,1,True
esco_1235,health education,2.C.5.a,Medicine and Dentistry,knowledge,0.43071287870407104,2,False
esco_1235,health education,2.C.4.e,Psychology,knowledge,0.42745858430862427,3,False
esco_1236,liaise with quality assurance,2.B.3.m,Quality Control Analysis,skill,0.5372300744056702,1,True
esco_1236,liaise with quality assurance,2.B.3.a,Operations Analysis,skill,0.4211982488632202,2,False
esco_1236,liaise with quality assurance,2.B.2.i,Complex Problem Solving,skill,0.40714961290359497,3,False
esco_1237,prepare scientific reports,2.A.1.f,Science,skill,0.479440838098526,1,True
esco_1237,prepare scientific reports,2.A.1.c,Writing,skill,0.43576425313949585,2,False
esco_1237,prepare scientific reports,2.A.1.d,Speaking,skill,0.3922762870788574,3,False
esco_1238,information governance compliance,2.C.8.b,Law and Government,knowledge,0.3228834867477417,1,False
esco_1238,information governance compliance,2.A.2.d,Monitoring,skill,0.2912184000015259,2,False
esco_1238,information governance compliance,2.C.1.c,Economics and Accounting,knowledge,0.27833062410354614,3,False
esco_1239,professional documentation in health care,2.C.5.a,Medicine and Dentistry,knowledge,0.4575934410095215,1,True
esco_1239,professional documentation in health care,2.C.1.f,Personnel and Human Resources,knowledge,0.42105287313461304,2,False
esco_1239,professional documentation in health care,2.C.5.b,Therapy and Counseling,knowledge,0.37938275933265686,3,False
esco_1240,support service users to use technological aids,2.B.1.f,Service Orientation,skill,0.47684937715530396,1,True
esco_1240,support service users to use technological aids,2.B.3.j,Equipment Maintenance,skill,0.4283030331134796,2,False
esco_1240,support service users to use technological aids,2.B.3.l,Repairing,skill,0.4246674180030823,3,False
esco_1241,maintain water distribution equipment,2.B.3.j,Equipment Maintenance,skill,0.5772789716720581,1,True
esco_1241,maintain water distribution equipment,2.B.5.c,Management of Material Resources,skill,0.4167395830154419,2,False
esco_1241,maintain water distribution equipment,2.B.3.d,Installation,skill,0.4072369933128357,3,False
esco_1242,process qualitative information,2.B.2.i,Complex Problem Solving,skill,0.4675557315349579,1,True
esco_1242,process qualitative information,2.A.1.d,Speaking,skill,0.46269917488098145,2,True
esco_1242,process qualitative information,2.C.2.a,Production and Processing,knowledge,0.4610946476459503,3,True
esco_1243,lay out digital written content,2.A.1.c,Writing,skill,0.5623704195022583,1,True
esco_1243,lay out digital written content,1.A.1.a.2,Written Comprehension,ability,0.4993588328361511,2,True
esco_1243,lay out digital written content,1.A.1.a.4,Written Expression,ability,0.4923703074455261,3,True
esco_1244,health care system,2.B.1.f,Service Orientation,skill,0.43565070629119873,1,False
esco_1244,health care system,2.C.5.a,Medicine and Dentistry,knowledge,0.39919814467430115,2,False
esco_1244,health care system,2.C.1.e,Customer and Personal Service,knowledge,0.3666474521160126,3,False
esco_1245,procurement legislation,2.B.5.b,Management of Financial Resources,skill,0.4266352951526642,1,False
esco_1245,procurement legislation,2.C.8.b,Law and Government,knowledge,0.3734874129295349,2,False
esco_1245,procurement legislation,2.B.3.d,Installation,skill,0.35660845041275024,3,False
esco_1246,develop scientific research protocols,2.A.1.f,Science,skill,0.5544297099113464,1,True
esco_1246,develop scientific research protocols,2.A.2.c,Learning Strategies,skill,0.46369025111198425,2,True
esco_1246,develop scientific research protocols,2.B.2.i,Complex Problem Solving,skill,0.448864221572876,3,False
esco_1247,meet the requirements of social security reimbursement bodies,2.B.1.f,Service Orientation,skill,0.36766743659973145,1,False
esco_1247,meet the requirements of social security reimbursement bodies,2.C.5.b,Therapy and Counseling,knowledge,0.3546558916568756,2,False
esco_1247,meet the requirements of social security reimbursement bodies,2.B.5.b,Management of Financial Resources,skill,0.26111337542533875,3,False
esco_1248,JavaScript Framework,2.B.3.e,Programming,skill,0.4115094542503357,1,False
esco_1248,JavaScript Framework,2.A.1.e,Mathematics,skill,0.30137741565704346,2,False
esco_1248,JavaScript Framework,2.C.3.a,Computers and Electronics,knowledge,0.2968469560146332,3,False
esco_1249,advise on legal decisions,2.C.8.b,Law and Government,knowledge,0.5211262702941895,1,True
esco_1249,advise on legal decisions,2.B.1.d,Negotiation,skill,0.4729931950569153,2,True
esco_1249,advise on legal decisions,2.B.4.e,Judgment and Decision Making,skill,0.44093966484069824,3,False
esco_1250,follow reporting procedures,2.A.1.d,Speaking,skill,0.4754542112350464,1,True
esco_1250,follow reporting procedures,2.C.5.b,Therapy and Counseling,knowledge,0.4559284448623657,2,True
esco_1250,follow reporting procedures,2.C.4.e,Psychology,knowledge,0.4397311508655548,3,False
esco_1251,conduct participatory research,2.A.2.b,Active Learning,skill,0.42205625772476196,1,False
esco_1251,conduct participatory research,2.A.1.c,Writing,skill,0.40001997351646423,2,False
esco_1251,conduct participatory research,2.A.1.d,Speaking,skill,0.39050525426864624,3,False
esco_1252,entering and transforming information,2.B.3.e,Programming,skill,0.3907541036605835,1,False
esco_1252,entering and transforming information,2.A.1.a,Reading Comprehension,skill,0.388766348361969,2,False
esco_1252,entering and transforming information,2.B.5.d,Management of Personnel Resources,skill,0.3866384029388428,3,False
esco_1253,demonstrate willingness to learn,2.B.1.e,Instructing,skill,0.483784019947052,1,True
esco_1253,demonstrate willingness to learn,2.A.2.c,Learning Strategies,skill,0.4803777039051056,2,True
esco_1253,demonstrate willingness to learn,1.A.1.a.3,Oral Expression,ability,0.41105926036834717,3,False
esco_1254,mechanical engineering,2.C.3.e,Mechanical,knowledge,0.58894282579422,1,True
esco_1254,mechanical engineering,2.C.3.b,Engineering and Technology,knowledge,0.48692211508750916,2,True
esco_1254,mechanical engineering,2.C.3.d,Building and Construction,knowledge,0.47629737854003906,3,True
esco_1255,manage backlogs,2.B.5.d,Management of Personnel Resources,skill,0.4516730308532715,1,True
esco_1255,manage backlogs,2.C.1.a,Administration and Management,knowledge,0.4166531562805176,2,False
esco_1255,manage backlogs,2.B.5.a,Time Management,skill,0.413115918636322,3,False
esco_1256,"use equipment, tools or technology with precision",2.B.3.c,Equipment Selection,skill,0.5861164331436157,1,True
esco_1256,"use equipment, tools or technology with precision",2.B.3.j,Equipment Maintenance,skill,0.5044790506362915,2,True
esco_1256,"use equipment, tools or technology with precision",2.C.3.e,Mechanical,knowledge,0.5035191178321838,3,True
esco_1257,mediating and resolving disputes,2.B.1.d,Negotiation,skill,0.7197096943855286,1,True
esco_1257,mediating and resolving disputes,2.B.1.c,Persuasion,skill,0.43950188159942627,2,False
esco_1257,mediating and resolving disputes,2.A.1.d,Speaking,skill,0.4157891273498535,3,False
esco_1258,primary care,2.C.5.a,Medicine and Dentistry,knowledge,0.371160089969635,1,False
esco_1258,primary care,2.B.1.f,Service Orientation,skill,0.36160874366760254,2,False
esco_1258,primary care,2.C.5.b,Therapy and Counseling,knowledge,0.34628695249557495,3,False
esco_1259,maintain power plants,2.B.3.j,Equipment Maintenance,skill,0.6639336347579956,1,True
esco_1259,maintain power plants,2.B.3.g,Operations Monitoring,skill,0.5281376838684082,2,True
