skill_id,esco_uri,skill_label,skill_alias,parent_1,parent_2,parent_3,parent_4,is_green,is_digital,is_language,is_research,demand_frequency,avg_fit_score
esco_858,http://data.europa.eu/esco/skill/6b2f8802-0cbf-436e-a37f-ca55ede41bbc,operate digital hardware,carry out practical tasks with smart devices,working with digital devices and applications,core skills and competences,transversal skills and competences,,False,True,False,False,4,80.0
esco_859,http://data.europa.eu/esco/skill/6b305973-8993-475f-bd8a-daf037c61401,"organise information, objects and resources",have organisational skills,planning and organising,thinking skills and competences,transversal skills and competences,,False,False,False,False,174,96.95402298850574
esco_860,http://data.europa.eu/esco/skill/6b30644d-bdc5-4bca-b1af-edbf5c6b15ee,process collected survey data,analysis of survey data,entering and transforming information,processing information,information skills,skills,False,True,False,False,2,90.0
esco_861,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9,develop with cloud services,,programming computer systems,programming computer systems,working with computers,skills,False,True,False,False,6,60.0
esco_862,http://data.europa.eu/esco/skill/6bf6b5bd-6658-4338-b0ee-dc143e68e6d3,provide support in financial calculation,assist in financial calculation,performing calculations,calculating and estimating,information skills,skills,False,False,False,False,1,80.0
esco_863,http://data.europa.eu/esco/skill/6c06c0f6-3510-4ef3-ab51-b0bec7f209ba,make abstracts,abstracts,technical or academic writing,writing and composing,"communication, collaboration and creativity",skills,False,False,False,False,2,50.0
esco_864,http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511,design database scheme,,manage database,managing information,managing information,information skills,False,True,False,False,9,83.33333333333333
esco_865,http://data.europa.eu/esco/skill/6c190890-d5ab-46ab-915b-04e995dc0d76,building construction principles,building construction theories,building and civil engineering,architecture and construction,"engineering, manufacturing and construction",knowledge,False,False,False,False,3,70.0
esco_866,http://data.europa.eu/esco/skill/6c3e28d6-e3cc-4b25-a5da-a0dce043cf17,manage information in health care,deal with information in health care,managing information,managing information,information skills,skills,False,False,False,False,1,50.0
esco_867,http://data.europa.eu/esco/skill/6c870993-9341-438b-91c0-c7fe4f96d8f5,apply strategic thinking,think strategically,developing objectives and strategies,developing objectives and strategies,management skills,skills,False,False,False,False,30,96.66666666666667
esco_868,http://data.europa.eu/esco/skill/6c8ed0d1-4fc9-41a6-9587-6dbc82cabfc3,collection management,,"library, information and archival studies",journalism and information,"social sciences, journalism and information",knowledge,False,False,False,False,1,50.0
esco_869,http://data.europa.eu/esco/skill/6cb9c23b-e3bc-4917-b588-26c4cef9d920,maintenance operations,maintenance and repair,"engineering, manufacturing and construction not elsewhere classified","engineering, manufacturing and construction not elsewhere classified","engineering, manufacturing and construction",knowledge,False,False,False,False,20,83.5
esco_870,http://data.europa.eu/esco/skill/6cf8c56c-4db6-4f6b-88b6-331f9902acea,label blood samples,label blood specimins,label medical laboratory samples,label samples,prepare chemical samples,collecting and preparing specimens or materials for testing,False,False,False,False,1,100.0
esco_871,http://data.europa.eu/esco/skill/6d23d9b2-3eb0-454b-bb1a-bb5b277c98b5,promote health in specialised care,promote health in specialized care,developing health programmes,developing objectives and strategies,management skills,skills,False,False,False,False,1,80.0
esco_872,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0,English,competent in English,languages,language skills and knowledge,,,False,False,True,False,20,89.0
esco_873,http://data.europa.eu/esco/skill/6dc2dfac-3e21-44dd-a71c-9a1c8fe2514c,make independent operating decisions,independent making of decisions,make decisions,taking a proactive approach,self-management skills and competences,transversal skills and competences,False,False,False,False,13,93.07692307692308
esco_874,http://data.europa.eu/esco/skill/6dd4ce8c-1813-429d-9f06-3382c4833ca3,assess procurement needs,evaluate procurement needs,perform resource planning,estimating resource needs,calculating and estimating,information skills,False,False,False,False,3,60.0
esco_875,http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b,ICT communications protocols,IT communications protocols,electronics and automation,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,False,True,False,False,9,87.77777777777777
esco_876,http://data.europa.eu/esco/skill/6e5b66f0-ff0b-4d18-bce5-ffcd2e7de127,analyse legislation,analyze  legislation,analysing and evaluating information and data,analysing and evaluating information and data,information skills,skills,False,False,False,False,11,90.9090909090909
esco_877,http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,technical or academic writing,,writing and composing,"communication, collaboration and creativity",skills,,False,False,False,False,10,98.0
esco_878,http://data.europa.eu/esco/skill/6eaeea3a-f100-43e4-b694-16a4dc5a79e1,formulate findings,formulate conclusions,analysing and evaluating information and data,analysing and evaluating information and data,information skills,skills,False,False,False,False,2,80.0
esco_879,http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,developing objectives and strategies,,developing objectives and strategies,management skills,skills,,False,False,False,False,10,82.0
esco_880,http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c,solve location and navigation problems by using GPS tools,use GPS tools,operating communications equipment,using precision instrumentation and equipment,working with machinery and specialised equipment,skills,False,True,False,False,1,80.0
esco_881,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0,risk management,risk assessment,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,19,94.21052631578948
esco_882,http://data.europa.eu/esco/skill/6f142deb-03a9-4cd7-94ce-e0f023ae2169,communicating,,social and communication skills and competences,transversal skills and competences,,,False,False,False,False,89,99.10112359550561
esco_883,http://data.europa.eu/esco/skill/6f1edc19-191f-4ba5-a048-ee69aff05bab,security engineering,security management,engineering and engineering trades not elsewhere classified,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,False,False,False,False,8,81.25
esco_884,http://data.europa.eu/esco/skill/6f2721bf-40ad-4f5d-8774-a478d1d6f5a6,work in shifts,,working in teams,working with others,"communication, collaboration and creativity",skills,False,False,False,False,1,100.0
esco_885,http://data.europa.eu/esco/skill/6f30181d-65b5-4527-b36e-a686d47fed84,bicycle sharing systems,bike sharing,transport services,transport services,services,knowledge,True,False,False,False,9,84.44444444444444
esco_886,http://data.europa.eu/esco/skill/6f571969-3640-4774-a9bc-fd2ef583fdec,apply safety procedures in laboratory,make sure laboratory safety procedures are applied,follow safety precautions in work practices,complying with health and safety procedures,protecting and enforcing,assisting and caring,False,False,False,False,2,90.0
esco_887,http://data.europa.eu/esco/skill/6f5850ea-5785-4e2c-b062-743066fd5bdb,environmental legislation,environmental regulations,law,law,"business, administration and law",knowledge,True,False,False,False,18,93.33333333333333
esco_888,http://data.europa.eu/esco/skill/6f6163dc-a801-416c-86e9-ce857d71c24d,real estate market,real property market,wholesale and retail sales,business and administration,"business, administration and law",knowledge,False,False,False,False,7,71.42857142857143
esco_889,http://data.europa.eu/esco/skill/6f7512ab-d46d-402a-8c30-a8878d7c1f88,SQL Server Integration Services,Microsoft SSIS,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,11,98.18181818181819
esco_890,http://data.europa.eu/esco/skill/6f89dcbe-4315-4533-8801-3aadf9190b86,developing objectives and strategies,,management skills,skills,,,False,False,False,False,6,85.0
esco_891,http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed,Ansible,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,1,100.0
esco_892,http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c,ICT system integration,system integration,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,12,83.33333333333333
esco_893,http://data.europa.eu/esco/skill/6fcf2fc7-7b74-42e5-845f-f5854fd44f37,ensure correct goods labelling,establish correct goods labelling,"monitoring, inspecting and testing","monitoring, inspecting and testing",information skills,skills,True,False,False,False,3,80.0
esco_894,http://data.europa.eu/esco/skill/6fef6942-06b4-4808-aa9d-99afcfde5089,consult with industry professionals,consulting with industry professionals,collaborating and liaising,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,4,80.0
esco_895,http://data.europa.eu/esco/skill/6ff01827-907d-43d8-b6e4-7162c1cf0aca,clean surfaces,clean floors,cleaning interior and exterior of buildings,cleaning,handling and moving,skills,False,False,False,False,1,80.0
esco_896,http://data.europa.eu/esco/skill/7032c696-4cd3-41f7-84ae-1d9c5c18baaa,communicable diseases,communicable illnesses,medicine,health,health and welfare,knowledge,False,False,False,False,4,65.0
esco_897,http://data.europa.eu/esco/skill/704fda1b-cd0a-40fe-99fc-0a24250a2010,deal with public,dealing with the public,providing information and support to the public and clients,providing information and support to the public and clients,assisting and caring,skills,False,False,False,False,6,93.33333333333333
esco_898,http://data.europa.eu/esco/skill/7053c54a-994e-4b87-865d-a520b5c401c7,establish relationship with the media,develop a relationship with the media,developing professional relationships or networks,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,3,86.66666666666667
esco_899,http://data.europa.eu/esco/skill/7077b2af-9169-4499-bccb-1b4f96364163,metalworking,metal working,mechanics and metal trades,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,False,False,False,False,3,93.33333333333333
esco_900,http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a,Cisco,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,1,100.0
esco_901,http://data.europa.eu/esco/skill/710c37e5-a6df-4755-9482-2e87db91f593,ensure vehicle operability,ensure maintenance of vehicle,driving light vehicles,driving vehicles,working with machinery and specialised equipment,skills,False,False,False,False,1,50.0
esco_902,http://data.europa.eu/esco/skill/7110bf9f-b245-4adc-9159-5081013fd64d,communicate in healthcare,communicate effectively in healthcare,communicating with colleagues and clients,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,2,90.0
esco_903,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,project management,managing of projects,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,276,92.5
esco_904,http://data.europa.eu/esco/skill/713fb616-118e-40bc-9366-4a69879a49d5,implement data quality processes,verify data,"managing, gathering and storing digital data",accessing and analysing digital data,working with computers,skills,False,True,False,False,17,83.52941176470588
esco_905,http://data.europa.eu/esco/skill/71480db1-a706-47f9-952f-bdc5036e3df3,coordinate care,coordinate care service,planning events and programmes,"organising, planning and scheduling work and activities",management skills,skills,False,False,False,False,5,86.0
esco_906,http://data.europa.eu/esco/skill/714eebcb-569a-4f1b-b592-28f70b59a9ba,develop staff,developing staff,leading and motivating,leading and motivating,management skills,skills,False,False,False,False,3,93.33333333333333
esco_907,http://data.europa.eu/esco/skill/7159e587-c7cb-4ec0-a662-03e1dee2cccb,research design,research design methods,conducting academic or market research,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,6,83.33333333333333
esco_908,http://data.europa.eu/esco/skill/71717c33-dd63-4acf-b052-a5fd5d9fc490,ensure information privacy,,protect personal data and privacy,ICT safety,protecting ict devices,setting up and protecting computer systems,False,False,False,False,1,80.0
esco_909,http://data.europa.eu/esco/skill/719d8699-a221-4b5a-8fc3-68a8645cbe03,adobe creative suite,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,28,93.92857142857143
esco_910,http://data.europa.eu/esco/skill/71c2f41e-14de-4b23-82ad-5dbcd54ba5b0,deploy ICT systems,deploy system,use ICT systems,accessing and analysing digital data,accessing and analysing digital data,working with computers,False,True,False,False,1,50.0
esco_911,http://data.europa.eu/esco/skill/71dde84c-0058-4c52-a556-523369333db8,use office systems,,performing general clerical and administrative tasks,performing administrative activities,management skills,skills,False,False,False,False,11,80.9090909090909
esco_912,http://data.europa.eu/esco/skill/71f81e1a-e2ca-48d6-b7b8-7a34c56c51f8,transmission technology,types of transmission technology,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,2,80.0
esco_913,http://data.europa.eu/esco/skill/7229b6dc-e2ef-44fe-b9a1-06b1c1075d8f,automatic control system,automated control system,computer use,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,1,80.0
esco_914,http://data.europa.eu/esco/skill/7253d98c-4a6d-4e37-8b6c-accca9f4b639,develop ICT test suite,design software testing,plan software testing,planning production processes,"organising, planning and scheduling work and activities",management skills,False,True,False,False,1,100.0
esco_915,http://data.europa.eu/esco/skill/726abd5a-d23c-44b9-abb0-f22bbe95f1d3,operational research,operations analysis,business and administration not elsewhere classified,business and administration,"business, administration and law",knowledge,False,False,False,False,4,85.0
esco_916,http://data.europa.eu/esco/skill/72836f47-cf5c-48e1-a82b-1cf6e4e0f623,protect employee rights,look after employee interests and working conditions,advocating for individual or community needs,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_917,http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,,mechanics and metal trades,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,False,False,False,False,4,65.0
esco_918,http://data.europa.eu/esco/skill/72e88c2d-855d-4dbd-b06c-0e1ca748be5e,calculate design costs,estimate project costs,estimating resource needs,calculating and estimating,information skills,skills,False,False,False,False,2,80.0
esco_919,http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500,provide information,providing information,report facts,communicating,social and communication skills and competences,transversal skills and competences,False,False,False,False,2,75.0
esco_920,http://data.europa.eu/esco/skill/734d2bf1-c905-46ff-8dba-91a113872033,nuclear legislation,regulations concerning nuclear industry,law,law,"business, administration and law",knowledge,False,False,False,False,1,80.0
esco_921,http://data.europa.eu/esco/skill/7364cc39-b9c0-449f-9416-57723e2fd9c4,use methodologies for user-centered design,utilise user-centered design methodologies,"designing industrial materials, systems or products",designing systems and products,"communication, collaboration and creativity",skills,False,False,False,False,3,100.0
esco_922,http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,operate relational database management system,,"managing, gathering and storing digital data",accessing and analysing digital data,working with computers,skills,False,True,False,False,7,84.28571428571429
esco_923,http://data.europa.eu/esco/skill/736ef286-fbd3-4e5c-a4b4-d1e2008c9898,plan digital marketing,develop digital marketing strategies,"developing financial, business or marketing plans",developing objectives and strategies,management skills,skills,False,True,False,False,1,80.0
esco_924,http://data.europa.eu/esco/skill/7373abdb-ee5a-4949-b4ae-dee60ab37914,use communication equipment,,operating communications equipment,using precision instrumentation and equipment,working with machinery and specialised equipment,skills,False,True,False,False,1,50.0
esco_925,http://data.europa.eu/esco/skill/7378b8c3-3b62-46de-9d67-1c9528954615,adapt to type of media,adapt to media type,presenting general information,presenting information,"communication, collaboration and creativity",skills,False,False,False,False,2,50.0
esco_926,http://data.europa.eu/esco/skill/739194a6-407a-40e9-b8bf-2e9934b77632,assist police investigations,help police investigations,"advising on legal, regulatory or procedural matters",advising and consulting,"communication, collaboration and creativity",skills,False,False,False,False,2,80.0
esco_927,http://data.europa.eu/esco/skill/73aeff8a-28d9-46ca-9920-a9f37ce074fe,transcription methods,transcription practices,literature and linguistics,languages,arts and humanities,knowledge,False,False,False,False,1,50.0
esco_928,http://data.europa.eu/esco/skill/73b87890-d2ec-4842-b824-b4851ff12051,coordinate public-private partnerships in tourism,manage public private partnerships in tourism sector,collaborating and liaising,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_929,http://data.europa.eu/esco/skill/73dba04a-7c18-439f-8757-b5f60532ba74,recruiting and hiring,,management skills,skills,,,False,False,False,False,1,80.0
esco_930,http://data.europa.eu/esco/skill/73de691d-d112-444b-a99f-606888fa9414,transportation methods,,transport services,transport services,services,knowledge,False,False,False,False,2,80.0
esco_931,http://data.europa.eu/esco/skill/74374d09-7a54-4a05-ae78-d5940423de7c,use testing equipment,utilise testing equipment,using precision instrumentation and equipment,using precision instrumentation and equipment,working with machinery and specialised equipment,skills,False,False,False,False,7,85.71428571428571
esco_932,http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5,perform ICT troubleshooting,performing  ICT troubleshooting,resolving computer problems,setting up and protecting computer systems,working with computers,skills,False,True,False,False,10,90.0
esco_933,http://data.europa.eu/esco/skill/744add42-681e-4cfb-8e43-af1d16794238,observe human behaviour,observing human behaviour,entering and transforming information,processing information,information skills,skills,False,False,False,False,4,80.0
esco_934,http://data.europa.eu/esco/skill/74688c5d-2af1-4f7a-9d1c-00e808eaa1e6,budgetary principles,principles of budgeting,"finance, banking and insurance",business and administration,"business, administration and law",knowledge,False,False,False,False,8,80.0
esco_935,http://data.europa.eu/esco/skill/746d4d58-7e6b-417c-a0b3-3f0c44564a2e,plan facilities management policies,,developing operational policies and procedures,developing objectives and strategies,management skills,skills,False,False,False,False,1,50.0
esco_936,http://data.europa.eu/esco/skill/7482a123-e801-48de-9733-262125671410,task algorithmisation,,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,1,80.0
esco_937,http://data.europa.eu/esco/skill/74ad37e3-325b-4ccd-ab2a-04f7696750e8,health and safety measures in transportation,,occupational health and safety,hygiene and occupational health services,services,knowledge,False,False,False,False,2,80.0
esco_938,http://data.europa.eu/esco/skill/74cb80c4-df6b-4d79-a153-cb7b3b3b6eb0,plan social media marketing campaigns,organise social media marketing campaigns,"developing financial, business or marketing plans",developing objectives and strategies,management skills,skills,False,True,False,False,1,80.0
esco_939,http://data.europa.eu/esco/skill/74e49482-75e8-4637-bdb1-fff868d02f7a,scientific literature,,personal skills and development,personal skills and development,generic programmes and qualifications,knowledge,False,False,False,False,3,86.66666666666667
esco_940,http://data.europa.eu/esco/skill/751941a0-5645-4f8b-b97e-b252909d5edb,develop ICT workflow,,manage time,working efficiently,self-management skills and competences,transversal skills and competences,False,True,False,False,3,50.0
esco_941,http://data.europa.eu/esco/skill/7557f0f4-b8bc-4ac0-b91e-222ab1ba744f,tools for ICT test automation,Selenium,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,2,100.0
esco_942,http://data.europa.eu/esco/skill/75791d32-ec99-49c3-92dc-728fe73a9de7,inspect concrete structures,inspection of concrete structures,monitoring quality of products,"monitoring, inspecting and testing",information skills,skills,False,False,False,False,1,80.0
esco_943,http://data.europa.eu/esco/skill/75b30aeb-34c0-40f4-b77d-271d75a98b14,improve business processes,improve processes,manage processes,management skills,management skills,management skills,False,False,False,False,20,96.0
esco_944,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,lead others,make use of result-oriented leadership abilities,leading others,social and communication skills and competences,transversal skills and competences,,False,False,False,False,20,89.0
esco_945,http://data.europa.eu/esco/skill/75dfe1ee-5935-42ce-b820-697f827825c3,maintain customer service,,ensure client orientation,"promoting products, services, or programs","promoting, selling and purchasing","communication, collaboration and creativity",False,False,False,False,1,80.0
esco_946,http://data.europa.eu/esco/skill/75e48971-3242-4ea5-a1ba-4deec48ad41c,manage teamwork,,manage time,working efficiently,self-management skills and competences,transversal skills and competences,False,False,False,False,1,80.0
esco_947,http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d,pollution prevention,,environmental protection technology,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,True,False,False,False,2,80.0
esco_948,http://data.europa.eu/esco/skill/75f650d0-9096-4b8f-bbd6-ad05ee3f6121,document analysis results,,report facts,communicating,social and communication skills and competences,transversal skills and competences,False,False,False,False,3,50.0
esco_949,http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,use query languages,using database query language,programming computer systems,programming computer systems,working with computers,skills,False,True,False,False,12,95.83333333333333
esco_950,http://data.europa.eu/esco/skill/76395873-7fe2-4f9a-b4b6-9932f8cbd0b4,follow clinical guidelines,follow clinical protocol,complying with operational procedures,protecting and enforcing,assisting and caring,skills,False,False,False,False,2,100.0
esco_951,http://data.europa.eu/esco/skill/763e3863-d4c8-471a-9357-860580a95529,supervise property development projects,supervise estate development projects,"directing, supervising and coordinating projects","organising, planning and scheduling work and activities",management skills,skills,False,False,False,False,1,50.0
esco_952,http://data.europa.eu/esco/skill/76415d7f-0fde-4364-b45f-5c044580d2aa,create CAD drawings,making CAD drawings,using computer aided design and drawing tools,"using digital tools for collaboration, content creation and problem solving",working with computers,skills,False,True,False,False,3,83.33333333333333
esco_953,http://data.europa.eu/esco/skill/76526bf6-bada-4ca1-8e79-6b9d4228b607,electrical safety regulations,electrical wiring regulations,follow safety precautions in work practices,complying with health and safety procedures,protecting and enforcing,assisting and caring,False,False,False,False,1,50.0
esco_954,http://data.europa.eu/esco/skill/765f2d06-775e-45bf-93a7-c83b8fad5a1a,manage rainwater,rainwater managing,installing plumbing or piping equipment or systems,installing interior or exterior infrastructure,constructing,skills,False,False,False,False,1,80.0
esco_955,http://data.europa.eu/esco/skill/76654176-5cc8-4cb3-b307-4ef1b6c2543c,zoning codes,zoning regulations,architecture and town planning,architecture and construction,"engineering, manufacturing and construction",knowledge,False,False,False,False,3,93.33333333333333
esco_956,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c,NoSQL,,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,3,100.0
esco_957,http://data.europa.eu/esco/skill/76f22707-8d30-453f-9eb7-3376e2960311,handle mail,,performing general clerical and administrative tasks,performing administrative activities,management skills,skills,False,False,False,False,1,80.0
esco_958,http://data.europa.eu/esco/skill/770d4956-b5e0-4d44-bf42-3a766b232c5d,maintain a central project repository,,managing information,managing information,information skills,skills,False,True,False,False,4,65.0
esco_959,http://data.europa.eu/esco/skill/7726fc5e-a972-4f0a-abbe-6be3043422f9,represent clients in courts,represent client in court,presenting information in legal proceedings,presenting information,"communication, collaboration and creativity",skills,False,False,False,False,5,88.0
esco_960,http://data.europa.eu/esco/skill/779f5db1-66db-4790-90db-818bcaddcc29,monitor programming finances,track programming finances,monitoring financial and economic resources and activity,"monitoring, inspecting and testing",information skills,skills,False,False,False,False,2,80.0
esco_961,http://data.europa.eu/esco/skill/77a3255f-edb4-4d53-b6dd-130555e8fbbd,spray finishing technology,spray finishing equipment and techniques,"textiles (clothes, footwear and leather)",manufacturing and processing,"engineering, manufacturing and construction",knowledge,False,False,False,False,1,80.0
esco_962,http://data.europa.eu/esco/skill/77ac0804-a866-4055-a56a-5e232beb15de,adapt evaluation methodology,,developing operational policies and procedures,developing objectives and strategies,management skills,skills,False,False,False,False,1,80.0
esco_963,http://data.europa.eu/esco/skill/77b636e8-fab3-41a8-8022-1e0a354059dc,show empathy,showing empathy,supporting others,social and communication skills and competences,transversal skills and competences,,False,False,False,False,1,100.0
esco_964,http://data.europa.eu/esco/skill/77b8d33e-5948-4924-aefc-f4f4b7477576,types of piping,plastic pipes,"materials (glass, paper, plastic and wood)",manufacturing and processing,"engineering, manufacturing and construction",knowledge,False,False,False,False,1,50.0
esco_965,http://data.europa.eu/esco/skill/77e7cb08-2c6f-42ab-881b-b34b2318acbe,manage administrative systems,develop administrative systems,performing general clerical and administrative tasks,performing administrative activities,management skills,skills,False,False,False,False,5,70.0
esco_966,http://data.europa.eu/esco/skill/77f109c4-3107-4d2a-a512-5160ac103933,analyse environmental data,analysing environmental data,interpret current data,monitoring developments in area of expertise,monitoring developments in area of expertise,information skills,True,False,False,False,1,80.0
esco_967,http://data.europa.eu/esco/skill/7807d33c-c581-48dd-be90-69cc9b13b54c,maintain power plant machinery,,"maintaining electrical, electronic and precision equipment","installing, maintaining and repairing electrical, electronic and precision equipment",working with machinery and specialised equipment,skills,False,False,False,False,1,80.0
esco_968,http://data.europa.eu/esco/skill/7837ef5c-2c81-4a89-8227-b4d4f1f7331e,maintain professional records,maintain records of work,manage quantitative data,"managing, gathering and storing digital data",accessing and analysing digital data,working with computers,False,False,False,False,1,100.0
esco_969,http://data.europa.eu/esco/skill/7838de1e-d65e-4a3f-b60b-e2213026116f,operate material handling equipment,operate freight handling equipment,move objects,manipulating and controlling objects and equipment,physical and manual skills and competences,transversal skills and competences,False,False,False,False,3,100.0
esco_970,http://data.europa.eu/esco/skill/78845d0c-e56f-4318-a9c6-bf75931dd520,conduct threat intelligence,,"managing, gathering and storing digital data",accessing and analysing digital data,working with computers,skills,False,True,False,False,1,90.0
esco_971,http://data.europa.eu/esco/skill/78b1de70-0930-462f-9a7e-bf9b4135e1e2,write routine reports,perform routine reporting activities,report facts,communicating,social and communication skills and competences,transversal skills and competences,False,False,False,False,11,80.9090909090909
esco_972,http://data.europa.eu/esco/skill/78bac337-ed76-45b6-bd7f-621841c997c4,perform screening for infectious diseases,perform testing for infectious diseases,operating scientific and laboratory equipment,using precision instrumentation and equipment,working with machinery and specialised equipment,skills,False,False,False,False,3,100.0
esco_973,http://data.europa.eu/esco/skill/78d5f0a2-53ac-421e-b415-573a88557a21,pathogenic microorganisms,pathogens,medicine,health,health and welfare,knowledge,False,False,False,False,1,80.0
esco_974,http://data.europa.eu/esco/skill/790a335b-2005-4b8a-b6fe-47ff7701ebb7,topography,,architecture and town planning,architecture and construction,"engineering, manufacturing and construction",knowledge,False,False,False,False,1,80.0
esco_975,http://data.europa.eu/esco/skill/7935deb6-0bed-4e38-985e-1f83b8e16940,participate in training sessions,do training sessions,practising sports,performing and entertaining,"communication, collaboration and creativity",skills,False,False,False,False,24,53.75
esco_976,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74,negotiate compromises,,communicating,social and communication skills and competences,transversal skills and competences,,False,False,False,True,1,100.0
esco_977,http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899,perform software unit testing,,plan software testing,planning production processes,"organising, planning and scheduling work and activities",management skills,False,True,False,False,5,100.0
esco_978,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,develop software prototype,,programming computer systems,programming computer systems,working with computers,skills,False,True,False,False,1,100.0
esco_979,http://data.europa.eu/esco/skill/798d427e-51b3-4cd4-8b24-1357015e9ae7,optimise production,production efficiency optimising,developing operational policies and procedures,developing objectives and strategies,management skills,skills,False,False,False,False,4,72.5
esco_980,http://data.europa.eu/esco/skill/79aa4ec0-399d-432e-aae8-7a390ce89bcc,perform maintenance on installed equipment,,perform machine maintenance,maintaining mechanical machinery,"installing, maintaining and repairing mechanical equipment",working with machinery and specialised equipment,False,False,False,False,2,90.0
esco_981,http://data.europa.eu/esco/skill/79c366d4-0316-4838-b72e-c3be4f90fbd3,use communication devices,communicate using communication equipment,operating communications equipment,using precision instrumentation and equipment,working with machinery and specialised equipment,skills,False,True,False,False,1,80.0
esco_982,http://data.europa.eu/esco/skill/79f24a62-7718-46e1-9b41-37be0560a5ca,organisational resilience,operational resilience,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,2,50.0
esco_983,http://data.europa.eu/esco/skill/79f3d574-fcf2-445e-a087-cc774f19b861,operating pumping systems or equipment,,operating machinery for the extraction and processing of raw materials,working with machinery and specialised equipment,skills,,False,False,False,False,10,80.0
esco_984,http://data.europa.eu/esco/skill/7a00c77c-4a1c-4fd6-a83f-004bda65d81a,supervising people,,management skills,skills,,,False,False,False,False,3,80.0
esco_985,http://data.europa.eu/esco/skill/7a147904-22b3-498a-b4d9-7bceeb86b45d,cope with stress,work under pressure,maintaining a positive attitude,self-management skills and competences,transversal skills and competences,,False,False,False,True,62,94.51612903225806
esco_986,http://data.europa.eu/esco/skill/7a258bc5-c5bc-41ae-ab7f-d7976fd9ed0d,deal with killing animals processes,deal with the killing of animals processes,deal with challenging work conditions,adapt to change,demonstrating willingness to learn,self-management skills and competences,False,False,False,False,1,50.0
esco_987,http://data.europa.eu/esco/skill/7a34b3d9-bd3b-4f4e-a0f6-f97439901cb7,apply scientific methods,employ scientific methods,conducting academic or market research,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,9,80.0
